,entire,1,2,4,5
0,0.8571428571428571,0.9436619718309859,0.8189655172413793,0.7692307692307693,0.9387755102040817
1,0.8471760797342193,0.9841269841269841,0.8260869565217391,0.7361111111111112,0.8823529411764706
2,0.893687707641196,0.9634146341463414,0.8631578947368421,0.8125,0.9772727272727273
3,0.8637873754152824,1.0,0.7946428571428571,0.7894736842105263,0.9622641509433962
4,0.8737541528239202,0.9206349206349206,0.8956521739130435,0.8082191780821918,0.86
5,0.8770764119601329,0.9848484848484849,0.8392857142857143,0.7567567567567568,1.0
6,0.8604651162790697,0.9508196721311475,0.8787878787878788,0.7407407407407407,0.9
7,0.8870431893687708,0.9428571428571428,0.8869565217391304,0.7384615384615385,1.0
8,0.9069767441860465,0.9365079365079365,0.875,0.8918918918918919,0.9772727272727273
9,0.9169435215946844,0.9876543209876543,0.9117647058823529,0.8,1.0
10,0.8903654485049833,0.9090909090909091,0.8934426229508197,0.8441558441558441,0.9444444444444444
11,0.867109634551495,0.927536231884058,0.8319327731092437,0.8235294117647058,0.9333333333333333
12,0.867109634551495,0.9178082191780822,0.8362068965517241,0.8026315789473685,1.0
13,0.867109634551495,0.9180327868852459,0.8148148148148148,0.8275862068965517,1.0
14,0.8837209302325582,0.9577464788732394,0.9523809523809523,0.6891891891891891,0.9215686274509803
15,0.9269102990033222,0.958904109589041,0.9243697478991597,0.8387096774193549,1.0
16,0.8637873754152824,0.9493670886075949,0.8421052631578947,0.7361111111111112,1.0
17,0.867109634551495,0.9420289855072463,0.8256880733944955,0.7916666666666666,0.9607843137254902
18,0.8970099667774086,0.9852941176470589,0.8695652173913043,0.8142857142857143,0.9583333333333334
19,0.893687707641196,0.9436619718309859,0.898989898989899,0.7976190476190477,0.9787234042553191
20,0.9069767441860465,0.9259259259259259,0.9259259259259259,0.828125,0.9375
21,0.8571428571428571,0.9491525423728814,0.8380952380952381,0.7804878048780488,0.9090909090909091
22,0.9003322259136213,0.9090909090909091,0.9428571428571428,0.8076923076923077,0.9423076923076923
23,0.8637873754152824,0.9436619718309859,0.8055555555555556,0.7945205479452054,0.9795918367346939
24,0.8737541528239202,0.9402985074626866,0.8,0.8311688311688312,1.0
25,0.9136212624584718,0.8985507246376812,0.926605504587156,0.819672131147541,1.0
26,0.8272425249169435,0.9230769230769231,0.8181818181818182,0.6708860759493671,0.9787234042553191
27,0.8837209302325582,0.9074074074074074,0.8983050847457628,0.7692307692307693,1.0
28,0.8737541528239202,0.96875,0.8416666666666667,0.8082191780821918,0.9318181818181818
29,0.893687707641196,0.9620253164556962,0.8518518518518519,0.8289473684210527,1.0
30,0.8471760797342193,0.8823529411764706,0.8376068376068376,0.8055555555555556,0.8863636363636364
31,0.8604651162790697,0.8888888888888888,0.794392523364486,0.8589743589743589,0.9772727272727273
32,0.8737541528239202,0.9397590361445783,0.8070175438596491,0.8571428571428571,0.9512195121951219
33,0.8604651162790697,0.9402985074626866,0.8392857142857143,0.7368421052631579,1.0
34,0.8637873754152824,0.8888888888888888,0.8214285714285714,0.8157894736842105,1.0
35,0.8903654485049833,0.9166666666666666,0.8378378378378378,0.9,0.96
36,0.8704318936877077,0.9855072463768116,0.9032258064516129,0.676056338028169,0.918918918918919
37,0.8538205980066446,0.9605263157894737,0.8598130841121495,0.6716417910447762,0.9215686274509803
38,0.8438538205980066,0.9420289855072463,0.794392523364486,0.75,0.9433962264150944
39,0.8737541528239202,0.9010989010989011,0.8130841121495327,0.8269230769230769,1.0
40,0.8803986710963455,0.9714285714285714,0.8852459016393442,0.6825396825396826,1.0
41,0.9235880398671097,0.98,0.9322033898305084,0.8289473684210527,0.9824561403508771
42,0.8803986710963455,0.95,0.9047619047619048,0.7571428571428571,0.8913043478260869
43,0.8837209302325582,0.9836065573770492,0.9661016949152542,0.6212121212121212,0.9107142857142857
44,0.9003322259136213,1.0,0.8981481481481481,0.7575757575757576,0.94
45,0.8837209302325582,0.9074074074074074,0.8677685950413223,0.8194444444444444,0.9814814814814815
46,0.8704318936877077,0.9538461538461539,0.819672131147541,0.8266666666666667,0.9743589743589743
47,0.8704318936877077,0.972972972972973,0.8571428571428571,0.671875,1.0
48,0.8870431893687708,0.9285714285714286,0.8984375,0.7837837837837838,0.9767441860465116
49,0.9069767441860465,0.9178082191780822,0.8865979381443299,0.8607594936708861,1.0
